review_id,rating,review
Ci9DQUlRQUNvZENodHljRjlvT205Wlh6aENNekpVT0V4dFJqWkZlSE10VWpkWWRtYxAB,5,"tempatnya bagus lokasinya strategis dekat dengan tempat wisata,menu makan tidak di ragukan lg pokok nya mantap apalagi pelayanannya mas rendra sangat ramah dan profesionalJenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah"
Ci9DQUlRQUNvZENodHljRjlvT2xock1EVjZNSFpOVDFSVFNqZG5lamxoY0VoS2JtYxAB,5,"Pertama ke hotel ini di Jogja, lokasi strategis dan kamar sangat nyaman (executive club room) rate sesuai dgn fasilitas
Resto juga menu bervariasi' indonesian food, makanan tradisional dan western food ada.
Padahal staycation dihari Kerja.

Tnks mba Nasywa, ramah dan good jobJenis perjalananLiburanGrup perjalananPasanganKamar: 5Layanan: 5Lokasi: 5KamarnyamanSorotan hotelMewah, Tenang, Harga terbaik"
Ci9DQUlRQUNvZENodHljRjlvT2xOSlZHSkdibloyTm05MGNtVjBjbXRYTlVzeFIyYxAB,5,"Hotel yang menyenangkan bersama dengan keluarga, Top service dari Bu Tasya dan Pak Guruh utk membantu family trip kali ini. Best serviceJenis perjalananLiburanKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT2xabVJVczRaM2RJTUZSZlowdG9ZMGhNVVVoR2VHYxAB,5,"Hotelnya rekomended, menunya nikmat dan pelayanan ramah salah satunya kak Rendra . Meeting roomnya bagus, nyaman, acnya dingin, layarnya bagus. Terima kasih, semoga sukses kedepannyaKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT21KVFp6QTFkMDlOVjNodExXbzRkMVJhU0hVMmNXYxAB,5,"makanan di alana hotel enak bangett terus banyak juga pilihannya, minumannya juga variatif apalagi sarapannya banyak bangett menu menunya dan semuanya enakk.
pelayanan stafnya juga ramah ramah mereka mau untuk mengambilkan saya minuman, terutama kak rama terima kasihJenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Tenang"
Ci9DQUlRQUNvZENodHljRjlvT2w5eFdFWmFRbWhCUlZkWlVEQkVNRWR1VUVRMlRXYxAB,5,"Kebersihan sangat terjaga sehingga menjadi kenyamanan tamu hotel. Bersama pak Harun dan Ceisya yg selalu memastikan kondisi toilet, kebersihan kamar, ruangan tempar meeting dll.Kamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT25CcFFVcG1OVlpsVTJ3eUxXSXRXa3RJV1RkRGFsRRAB,5,"Menghadiri pernikahan Arum dan Satya, semuanya terasa nyaman dan damai bertempat di ballroom Alana yang megah, di iringi dengan lagu yang jos, dan hidangan makanan yang lezat, serta pelayanan staff terbaik.. makasi mas Rendra sukses selaluKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT2w5TFYyWkZibTlMU1dGdFVHdFdUMUpNTXpNNFNVRRAB,5,"Ruangan meeting ramah disabilitas
Makanannya enak & menunya lengkap (dari yg lokal sampai Western bahkan ada permen2)
Servicenya bagus (mbak Fathin)
Room service jg ok, bisa pinjam sendok piringJenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah"
Ci9DQUlRQUNvZENodHljRjlvT2twblozQkViRXhFUVZoeWVYVlNNamRuWkdOSFQzYxAB,5,Mbak Nasywa terimakasih atas pelayanan di Hotel alana. Makanan yg disajikan enak dan petugasnya ramah. Terima kasihKamar: 5Layanan: 5Lokasi: 5
Ci9DQUlRQUNvZENodHljRjlvT25kellUTmxiVGRqVlhsNVNHSk9VbGw2VTJoQ1UzYxAB,5,"Saat mau pinjam setrika ternyata waiting list jadi minta pressing berbayar, saat sudah selesai tp malah dikasig gratis krn belum dpt pinjaman setrika hehe
Makanan nya enak2 sekali dan pelayanan sangat ramahJenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 4KamarNyamanMakanan & minumanSangat enak dan pelayanan nya ramah terutama mbak fatin dan mba nisa.thank youSorotan hotelMewah, Tenang, Cocok untuk anak-anak"
Ci9DQUlRQUNvZENodHljRjlvT2w4eU5tZFVla2hNTkRaUmJXWjJlamRGV25Kd05FRRAB,5,"Di sini tidak hanya hotel tetapi  juga terdapat Convention Hall untuk seminar, atau untuk acara pernikahan, untuk Hotelnya ada beberapa type ruangan mulai dari deluxe  dengan harga 700-an hingga type  presiden di harga 5jt-an, tempat tidurnya nyaman rekomen pokoknya. Untuk makanannya mantap, makanan enak-enak banyak pilihan makanan dan minuman. Lokasi Hotel lumayan strategis di Jalan Palagan Tentara Pelajar jaraknya 3Km dari JCM, 0 km dari STIM YKPN, apotek resto², Cafe dan banyak tempat lainnyaJenis perjalananLiburanGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Romantis, Tenang"
Ci9DQUlRQUNvZENodHljRjlvT21oS1VFZFViRTlsVlRkdmMzY3hiM0ozUTBWMlJFRRAB,5,"Pertama kali ke hotel ini disambut dengan baik, staf nya ramah ramah. area poolnya bersih cerah& seger pokoknya, lupa bawa handuk dari kamar tapi ada mas panca dipinjam kan Handuk 2. terimakasih untuk pelayannya yg baik.
Alana semakin di depan & jadi hotel no 1 pilihan tamu yg lain.Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5KamarBersih & WangiMakanan & minumanBanyak Menu bervariasi, enakSorotan hotelMewah, Tenang, Cocok untuk anak-anak, Harga terbaik"
Ci9DQUlRQUNvZENodHljRjlvT25WWWVpMDBOVkY1ZEhOQlpIcFVMV1Z1VkVKQmVWRRAB,5,"Hotel bagus, suasana nyaman, saya dan keluarga datang cepat beruntung bisa mendapat fasilitas early check in dari resepsionis yg ramahKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT21neWJEaFJkekZ0ZGt4ZlJGRm9WVmx2V0ZoaWFtYxAB,5,"Hotelnya sangat bersih dan kamarnya nyaman terimakasih staf nya ramah terutama mbak Zahrah,pak Bowo, dan mas Aldi terimakasihKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT21aYWFETkVRa1JWVlVsbVpuTnlTRVpoWDJaeGExRRAB,5,"Tempatnya metting  room bagus dengan fasilitas ac dingin lampu yng terang tdk mengganggu kegiatan, toliet bersih untuk sabun tangan dan tisu tersedia pelayanan ramah bagus senyum sapa..Grup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah"
Ci9DQUlRQUNvZENodHljRjlvT2tGb1dHdGxiWGx4YTJkWWMyWkVXRTAyTUc1T05XYxAB,5,"Lokasi strategis dekat tidak jauh dari ringroad utara.
Room hotel nyaman luas dan bersih, amenities lengkap. Air hangat lancar tidak menunggu lama.
Menu sarapan ok, ada mwnu tradisional yang jawa banget.

Asa & NasywaKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT21KeGRHSTRlbU5XYld0TFRFNXdZMGRqYlZacE5tYxAB,5,"Kondisi kamar bersih wangi, suasanya nyaman sekali, enak luas & fasilitasnya berjalan dengan baik, tadi ketemu Sama mba fortun pas mau ketempat meeting di arahkan dengan baik,

Sukses selalu Alana, mantapp 👌👌Jenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah, Tenang, Berteknologi tinggi"
Ci9DQUlRQUNvZENodHljRjlvT2paalptZHdSSHB5TlZKbE5XMWFURTlrU1V4cGIwRRAB,5,"so far, sangat nyaman untuk staycation beberapa hari di hotel ini.
kamar nyaman, resto pun bervarian menu nya nusantara werstern lengkap semua. untuk pelayanan bagus sekali apalagi mba nasywa keren dan ramah.Kamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT25sa1RHSnFWbWhpU1ZacWJUQnlPR3hQYVdZeVZGRRAB,5,"Mbak Asa

Kamar nya bagus, rapi dan bersih.
Pelayanan cukup memuaskan
Sarapan pagi nya komplit. Banyak menu tradisional dan internasional yg disajikan.Kamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT2poeVZWTmFSRlpNUjJGck4zUk5NbWhIWWxZeFFtYxAB,5,"Meeting room nyaman sekali dan bersih, menu makanan minuman juga enak, pelayanan staff bernama mas rendra ramahKamar: 5"
Ci9DQUlRQUNvZENodHljRjlvT2tnMlJVdERYMEpGVTNSZlZtd3lSVjlxUkdOUGVFRRAB,5,Kami menginap di hotel alana dibantu dengan mba tasya pelayanan nya bagus memuaskan kamar bersih rapih smw staf ramah dan kita dapat free upgrade kamar ke exsecutive. Thx uKamar: 5Layanan: 5Lokasi: 5
Ci9DQUlRQUNvZENodHljRjlvT21ONFZFTktVM05tT1hNNWFsQlBUMmhVYkRKcFdVRRAB,5,"Very helpful staff, cheerful. Makanannya enak2 dan pelayanannya ramah dan gercep. Terlebih kak Adel dan Kak Rizal yang sangat ramah dan siap menampung semua kebutuhan kami. Thank you kak Adel, kak rizal, dan Alana HotelJenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Harga terbaik"
Ci9DQUlRQUNvZENodHljRjlvT2psNWMxOUtNVWRsTVZOV2FGZHNlR0kzWWpGT2RHYxAB,5,"Makanan di Alana sangat enak, variasinya banyak dari makanan Indonesia hingga Western ada. Selain itu, untuk yang membawa anak juga ada kids corner & baby chair banyak. Kopi Mandala ketika breakfast menurut saya yang harus dicoba ketika menginap di Alana Palagan. Pelayanan staff sangat baik, salah satunya Kak Dhunung yang memastikan bahwa pelayanan di hotel maksimal.Kamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT2xFMGJtSnpRMDlHZDNOcVpEbEpNekJNZEVZMVVsRRAB,5,"Pelayanan prima, kamar bersih, fasilitas berfungsi baik, pilihan kopi di resto banyak, dan fast response (nama waiter nya Firman yang jaga stand kopi)Jenis perjalananBisnisGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah, Tenang, Cocok untuk anak-anak, Harga terbaik"
Ci9DQUlRQUNvZENodHljRjlvT25kWFVqUkRiMGRxUnpFMFRsQmtiRFpuVTJKQlNGRRAB,5,breakfastnya makanannya banyak sekali belum sempat cobain semua mungkin besok besok lagi saya cobain karena cocok dilidah sayaa dan pelayanan stafnya sangat ramah Terima kasih mba miftahKamar: 5Layanan: 5Lokasi: 5
Ci9DQUlRQUNvZENodHljRjlvT21oS2VVcFBjRUV0YWtSR2MxVTFSbTF4Tmw4eVdGRRAB,5,"Selama menginap disini kita happy dari pelayanan dan makananya,
Kami di bantu kak adel sma kak nasywa luar biasa pelayanan merekaKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT25wNGVEUktVVGQ0TUhKdWVsVkJTRE5xYmtWMGJsRRAB,5,"hotelnya bagus banget, rapi, dan wangi. Restroom lobbynya bersih banget. Ruang meetingnya nyaman polll, dan luas. Serta staf yang sangat ramah, Terimakasih Pak Pinasthi yang telah membantu pelayanan saat kami meeting di sini.Kamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT201NlUwRkxXbEowU25ONVlrWTNOR3AyZFZScmQyYxAB,5,"Ruangan mantap bersih dingin bisa di atur (gak yang rusak gitu) makanan enak, banyak pilihan dan selalu fresh

Kalo senggang coba mampir ke kolam renang nya, tempatnya bersih airnya bersih gak terlalu panas tapi gak yg teduh banget juga. Penjaganya pak Marsum kalo ga salah ruamah puuoll. Sehat-sehat pak!

Minus nya cuma TV nya belum smart tv dan wifinya kadang suka tidak ada internetJenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelHarga terbaik"
Ci9DQUlRQUNvZENodHljRjlvT2tkcU1EaFJRWEp2VG5aeVExbEpWMUJQVEY5VFoyYxAB,3,"Standar yaa, cuma agak kecewa karena ekstra bednya ternyata cuma tenda kecil & alas tipisss banget, beda sama
Alana Solo. Menu breakfast variatif, ada pilihan makanan nusantara & lokal Jogja.Jenis perjalananLiburanGrup perjalananKeluarga"
Ci9DQUlRQUNvZENodHljRjlvT2xWSWN6RnphMUZXZHpaM1ozRnRSWFo0UnpOaFJHYxAB,1,"Pelayan nya kurang ramah, dan lama
saat memesan jus pegawainya malah marah2, menertawakan dan menggunjing tamu hotel di depan tamu lain
Bad experience jg pokoknya

Tp Bagus kamarnyaLayanan: 1"
Ci9DQUlRQUNvZENodHljRjlvT2s1Tk9VMHhkRjh0YUVRNFV5MU9aR295ZEdOTlpsRRAB,5,happy banget event Indomobil hari ini lancar dan keren bgtt. staffnya bener” gercep dan ramah banget. Especially mas Diaz yang dari awal acara sampai selesai very helpful dan ramah. Thank you againnnJenis perjalananBisnis
Ci9DQUlRQUNvZENodHljRjlvT2xwelYzWm5PREpFVDBKUloxVklTMFZVTVRkQlZrRRAB,4,"Saya cukup puas dengan pengalaman menginap di hotel ini. Kamarnya lumayan nyaman, pelayanan staf sangat baik dan responsif. Fasilitas yang tersedia juga lengkap, sehingga sangat mendukung aktivitas selama perjalanan bisnis. Menurut saya, hotel ini memang cocok sekali untuk kebutuhan business tripJenis perjalananBisnisGrup perjalananTunggalKamar: 4Layanan: 5Lokasi: 4KamarLuas dan nyamanAktivitas di sekitarKarna saya Bussines trip jadi sangat suka dengan kegiatan di convention Center yang connecting dengan hotelKeamananFeel safe bgt menginap di AlanaArea untuk berjalan kakiSelain kamar yang nyaman dan pelayanan yang baik, lokasi hotel ini juga cukup strategis. Banyak tempat makan yang bisa dijangkau dengan mudah hanya dengan berjalan kaki, sehingga sangat mendukung mobilitas saat perjalanan bisnisMakanan & minumanLengkap dan banyak menu nusantaraDetail pentingHotel ini tidak hanya nyaman untuk beristirahat, tetapi juga punya lokasi yang sangat strategis dengan akses pejalan kaki yang mudah ke pusat bisnis dan area kuliner sekitarSorotan hotelHarga terbaik"
Ci9DQUlRQUNvZENodHljRjlvT2xkVk5FWTVhRzB3TUdsT01sZEJMVmg0ZUMxWllrRRAB,5,"rekomended untuk acara besar 600++ guest, makanan,minumann dan pelayanan yang sangat bagus,
seperti setup buffet yang bagus dan hidangan yang siap sedia selalu, terimakasih untuk mas rendra dan rekan”Layanan: 5"
Ci9DQUlRQUNvZENodHljRjlvT25BemJtSm1WV05DYWpWalRIUm9jalJDZFV4SGRXYxAB,5,"Luar baisa sekali hari yang berbahagia ini pernikahan rekan kita, semua tamu nyaman, pelayanan staff hotel bagus
Suwon bro RendraKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT2psd2NUTklaMFZRTW1FNWJESjJhSEJNY2tOdFNHYxAB,5,"Pelajaran staff di Alana sangat baik dan ramah, dari penyambutan di lobby sampai staff banquet yang bertugas saat event, hidangan yang di sajikan juga terbaik

Makasi MAs rendra untuk bantuannyaKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT2w5dldHSTNjVlpuVVVFeGIwWm9OVGREVURkbVUzYxAB,5,"Menghdri wedding reepsi heri dn rosa, di ballroom alana sangat nyaman dan lega, semua bersih dan menark, makanan enak semua terutama peking duck, staff di sini sangat responsif apalagi mas rendraKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT25CZk9UVlFRa05PUjBkeGNGVkZUVkJNTkVoQ1NWRRAB,5,"Staff nya ramah sekali. Kamarnya nyaman dan bersih . Saya suka tempatnya. Salam buat Mba Asa, semangat yahJenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5KamarKamarny luas dan bersih. Fasilitas lengkapMakanan & minumanSarapannya juaraSorotan hotelMewah, Pemandangan yang indah, Tenang"
Ci9DQUlRQUNvZENodHljRjlvT25KS1ltUnZiSE5pU3kxaVJWSm9UM1ZOWjJkVE1IYxAB,5,"HOTEL TERBAIK,NYAMAN, DAN STAFFNYA RAMAH👍
Sarapannya enak pilihanya banyak, aku tipenya ga terlalu suka kopi tapi di tawarin dan diantarkan  kopi MANDALA ENAK POLLL🥰, terimakasih mas Didit🙏🏻Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Tenang"
Ci9DQUlRQUNvZENodHljRjlvT25kWFlUWmFZMjU0VjBnNFoxUnpUamh1ZW5kR2FXYxAB,5,"Lokasi hotel strategis, akses mudah. Untuk kamar bersih dan lumayan luas, fasilitas jg lumayan lengkap. Ada kolam renang, spa, gym..
Ada fasilitas snack sore yg enak dan mbak Novelia selaku staf jg sangat membantu..Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Tenang"
Ci9DQUlRQUNvZENodHljRjlvT25BeFRYZGhlRUZaV1hjek5HVjZkbnBvWkhKSFdVRRAB,5,"makanan enak enak semua banyak variann juga ,untuk ruangan nyaman luas sekali yaa
Pelayanannya ramah ramah apalagi mas bagas baik banget terimakasih 🙏🙏🙏Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT21oV2NFcHVVbEZEVFZsWWMxRndkVXhZZEU0M2JsRRAB,5,"Hotel Alana emang paling mantap!!!
Kemarin kami baru pertama kali bikin acara di alana dan kami langsung disambut karyawan yang sangat ramah dan baik namanya mas pinasthi. Kami sempet bingung cari mobil karena lupa parkirnya, mas pinasthi langsung sigap mengarahkan kami sampai ketemu mobilnya
Point pentingnya adalah area meetingmya luas, restroom bersih, pastinya nyaman banget buat ngadain acara disini. Thank you mas pinasthi n Hotel Alana!!💗Kamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT25Wb1MyZGpSa1J5TW5Kc1ZrcHFUVEZxTFV0UU0xRRAB,5,"Trmksh pelayanan nya bagus, hotelnya bersih, ballroom nya nyaman utk meeting...trmksh mbk Nasywa dan mbk asa sukses sllu🙏Kamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT2t0V2MxRnZablpFZVY5clUzQXRhbWxIZFRWeE4yYxAB,5,"Breakfast yg paling keren sih menurut saya, ditambah lg ada mba Fatin yg super ramah membawakan makanan2 jadul yg dari awal sudah menarik perhatian saya, intinya kalau ke jogja saya pasti akan nginap disini dan akan rekomendasikan ke teman2 di PLNJenis perjalananBisnisKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT25aUE5VWlNiV1pzY0VGdmVVUkRiWHBCTFUxSGJrRRAB,5,"hotel yang sangat bagus pelayanan sangat josss makanan yang banyak hotel yang snaagt pantas untuk bintangg lama,terimakaisih kepada mba nasywaKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT2xKSWMzaEdWVk5IZW5sSldWZGZhek5NYld3NVNrRRAB,5,"Hotelnya bagus suasananya juga enak, ruangan buat pertemuannya luas banget dan terawat ngga ada kerusakan, pelayannya juga sangat ramah terutama kak LisaLayanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT2tGdFdreEVNREJRZG1aQ01qbGlZelkxU2s5dVozYxAB,5,"Untuk makanan nya overall enak, terutama pelayanan yg sangat memuaskan sekali, terima kasih untuk mas idris sudah di layani dengan baikJenis perjalananLiburanGrup perjalananPasanganKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Romantis, Tenang, Cocok untuk anak-anak, Harga terbaik, Berteknologi tinggi"
Ci9DQUlRQUNvZENodHljRjlvT2twdVYyRXhRbWhtZGxOVmRGOTRjRnB4VVUwMlNIYxAB,5,"bagus dan megah, minuman enak smua. dan makanan juga banyak pilihan, dan pelayanan mas rendra baik sekaliKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT25WYU1USnJZMUJMVVdGeFpEWjZUbWx5VlhnM1ZHYxAB,5,"Terimakasih kepada Mas Frans telah memberikan pengalaman menginap dikamar sangat modern,suasana yang tenang dan bersih. Terdapat dua tempat tidur single yang sangat nyaman dengan seprai putih yang rapi dan bantal yang empuk, memberikan pengalaman tidur yang menyegarkan untuk saya pribadi

Kamar dilengkapi dengan berbagai fasilitas standar, termasuk meja kecil, telepon, dan brosur informasi, serta sebuah TV yang terpasang di dinding untuk hiburan.

Hotel yang sangat rekomendasikan saat berlibur ke jogjaJenis perjalananLiburanGrup perjalananTunggalKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah, Tenang"
Ci9DQUlRQUNvZENodHljRjlvT21saWRqRmxOalJuVTBSd2JFSXhZVFZ3UmxnMk0zYxAB,5,"Kamar bersih dan wangi, area luas. Makanan enak bervariasi juga, staff semua juga ramah banget, pokoknya keren banget pelayanannya, sukses terus alana

Terima kasih juga khusus mas panca yang udah melayani dengan baik dan ramah, mantap.Jenis perjalananLiburanGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Tenang, Harga terbaik"
Ci9DQUlRQUNvZENodHljRjlvT2tOS2QzaFpjREYxWkhaZmJYbEliWGt3Y2pRellVRRAB,5,"Pelayanan di hotel ini relatif bgus, terutama pekayanan dari mb Mifta sangat santun menawarkan apa yg kami mau waktu breakfash sayang porsi buburnya terlalu bnyak jd pengen nyoba lainnya dah kepenuhan bubur hehe mantap kolam renangnya bgus ..juga buat olga...mksh ya mb Mifta...Jenis perjalananBisnisGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah"
Ci9DQUlRQUNvZENodHljRjlvT2xNNFdVMUtORWRWVWtKa1duSk5hekkxWmxkT2NFRRAB,5,"pengalaman nginap di alana sangat memuaskan ,kamarnya nyaman,bfnya enak pelayanan ramah terimakasih mas tio👍👍Kamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT205M2IxRmlWMU5MZDI5MmN6WXljakV0VEVGb05HYxAB,5,"hotel, ruangan kamar, dan rest room semuanya bersih dan wangii, pelayannya pun baik dan ramah, khususnya kak zahrah ^^

lalu untuk restoran, semua makanannya enak-enak, mulai dari asian food sampe western food, wedang secangnya enakk, dan servernya juga baik hatii, yaitu kak ramaKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT2s4eFprSmFjekJKVDA1Wk9HUkdUbEZUY21kcVkzYxAB,5,"Lokasinya oke, tidak terlalu jauh dari kota tapi masih dapat view pegunungan. Makanannya enak enak. Kamarnya nyaman. Layanan baik, thankyou kak Dea dan kak Nasywa.Kamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT21kU1RIWlFRVEpTVm5vNGNEaEpVRVZNTm1aelgzYxAB,5,"Trimakasih maa rendra untuk service terbaiknya, semua makanan minuman cukup dan mantep, fasilitas meeting juga aman bagusKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT25CSE9FaHZPRjlmVUdWNFUzaElkazF2T1RSWFpXYxAB,5,"Terimakasih untuk Nasywa dan Chelsi, pengalaman selama menginap cukup nyaman ya, dan semuanya dalam keadaan baik, terimakasih semoga bisa menginap lagi disini!!Jenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Tenang, Harga terbaik"
Ci9DQUlRQUNvZENodHljRjlvT2kxNWJsSk9hM05oVkVWMVMxZ3RXbFU1YURGRmFuYxAB,5,"Kamarnya enak luas ada karpetnya, pelayanannya bagus, menu makannya variasinya jg byk, ketemu sm mbak fatin ternyata org portorico😁Kamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT2xadmRYQkVRbmh5UkZWa2EzSkdNbmd3ZDNwdFFWRRAB,5,"2 kali menginap disini
Ruangan bersih, wangi dan luas
Selama menginap nyaman makanan juga bervariasi dan enak
Staffnya mas panca ramah dan banyak membantu
Sukses terusKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT200eFpUQTBWa2gxYURCVU5IRnhabXMwVnpsd1UzYxAB,5,"Ballroom nya cukup luas, nyaman, dan tentunya dingin. Untuk menampung banyak orang atau tamu undangan masih cukup oke. makanannya juga enak, sungguh puas
Nasywa
RamaKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT2tOdU1rTkxXR3RxYUUxUlRtbFlVVW93YWtkbVNtYxAB,5,"Ballroomnya sangat luas cocok sekali untuk acara besar, restroom dan pasrikan juga bersih, lunch mantap enak semua, pelayanan dari mas rendra ramahKamar: 5Layanan: 5Lokasi: 5"
Ci9DQUlRQUNvZENodHljRjlvT205aE5tNUpTVnBuUkhWcVYzbEZZMGh0Vm5sbVRIYxAB,5,"Pelayanan ramah, makanan enak.. kamar juga nyaman dan besar. Saat makan kami didampingi oleh mbak Nasywa makasih mbak Nasywa atas pelayanannyaKamar: 5Layanan: 5Lokasi: 4"
Ci9DQUlRQUNvZENodHljRjlvT21SZlVqSTBjM1ZKYW1WUFJsUmtjWGR3VFU1cmNVRRAB,5,"Pengalaman menginap disini, dapat ruangan Family Room.. twin bed..dan ada 1 kursi sofa yg besar.. ruangannya sangat nyaman, besar dan lega sekali. Internet lancar, minum dapat 3 botol Aqua, ukuran 600mL 2  botol dan yg besar 1 botol.
Kolam renang besar, bersih dan nyaman..dapat handuk dilokasi kolam..tinggal minta sama petugasnya.
untuk menu sarapan nya sangat banyak, melimpah deh pokoknya. Ada western dan tradisional menu.

peralatan mandi juga lengkap bgt.. cuma hairdryer nya kadang suka ngambek. Air panas nya mantap lah..walau kadang kepanasan air nya (susah adjust kran nya)

di bawah juga ada toko swalayan kecil jadi gak perlu keluar hotel cari toko buat beli sesuatu.

Overall sangat puas nginap disini.. puas bgt.. klo mau wisata ke Kaliurang juga dekat. Banyak wisata petualangan motor ATV.Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 4KamarFamily room, luas bgt.. lega.Keamanankartu akses per lantaiMakanan & minumansangat melimpah..dijamin kenyang dan puas.Sorotan hotelMewah, Romantis, Cocok untuk anak-anak"
Ci9DQUlRQUNvZENodHljRjlvT2s1NU5XMTFjVGxPWjFCT1ZuZzVNQzE2YUc5eVdsRRAB,5,"Secara pelaksanaan acara sangat bagus sekali, setiap stafnya profesional. Tata letak lay out juga pas dan tempatnya mendukung sekali. Makanannya juga enak semua. Best service dari Mas Rendra sih, sukses terus lah pokoknya. Terima kasih."
Ci9DQUlRQUNvZENodHljRjlvT25CeVNFcHBSbFpSZFhwS1FXMUxNMEZDVUhFeU4yYxAB,3,"Sedikit kurang menyenangkan,ketika parkiran hotel penuh,disuruh parkir di basement ballroom(gedung terpisah) dan waktu itu kondisi hujan..Jenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 2Lokasi: 4"
Ci9DQUlRQUNvZENodHljRjlvT210NFRXUXpTbGt4YW1sUVVIUldkVTUzVFVGVU9IYxAB,5,"ballroom cukup luas, ambience oke, bersih, dan nyaman untuk acara khususnya wedding! service nya oke banget apalagi mba lisa super baik dan helpful <333Layanan: 5Lokasi: 5"
